CustomerID,Gender,Age,Annual_Income_k,Spending_Score
34727,Female,44,123.55,35.4
20931,Female,28,29.68,83.21
12314,Male,27,39.33,37.45
8294,Female,30,21.22,26.18
49409,Female,40,123.68,70.46
22320,Female,26,35.96,73.24
20487,Male,23,32.86,98.55
22611,Male,19,38.81,81.54
12466,Male,26,33.13,15.58
41513,Female,25,124.9,69.21
48610,Female,28,122.98,86.26
17673,Male,28,28.62,86.92
8566,Male,27,22.18,14.72
42906,Male,37,132.62,89.44
33295,Female,57,70.19,29.91
12929,Male,22,39.45,67.58
8384,Male,26,36.7,27.28
26547,Male,51,111.2,8.46
21161,Male,22,26.61,94.52
25332,Female,47,110.41,7.76
417,Female,23,36.7,7.91
38314,Female,48,126.88,69.47
40759,Female,44,136.68,68.17
1407,Female,28,17.18,8.88
27989,Male,68,100.47,4.46
20658,Female,19,31.02,77.2
46982,Female,33,97.64,67.33
29902,Female,36,85.79,12.61
32870,Female,49,70.58,4.97
21614,Male,20,29.19,79.75
18693,Male,18,21.84,74.33
14463,Female,18,30.0,94.65
13530,Female,28,20.79,83.89
29805,Female,64,100.93,15.63
1445,Male,20,22.66,11.34
18219,Female,22,28.21,63.8
45064,Female,35,133.42,60.53
30647,Male,50,80.8,23.39
49168,Male,34,95.21,96.42
39990,Female,42,128.46,83.28
44756,Male,39,74.92,73.61
48346,Female,26,102.7,86.23
42970,Male,40,110.46,60.34
20420,Male,20,17.79,90.4
10897,Male,29,32.16,4.03
45621,Male,39,80.89,82.95
36350,Male,67,131.49,26.22
19313,Male,29,24.4,70.38
5583,Male,24,37.88,35.4
6683,Male,23,29.93,8.59
30680,Female,43,120.22,35.17
28389,Female,49,112.04,8.39
6848,Male,18,27.82,22.51
15982,Male,29,24.68,74.45
33676,Female,40,71.05,27.5
47504,Male,43,130.72,76.56
7566,Female,23,33.49,2.19
20729,Female,24,35.65,92.15
7412,Female,28,18.9,9.21
25355,Female,51,78.0,20.75
47739,Male,30,136.32,65.02
9759,Female,31,23.51,37.38
9768,Female,22,23.38,31.07
7134,Male,32,24.81,35.97
28594,Female,58,74.02,19.9
41210,Male,43,86.08,62.46
23112,Male,20,27.82,86.34
44347,Female,27,117.08,86.12
22810,Male,25,22.01,70.25
20508,Male,19,17.21,94.52
45706,Female,38,104.66,89.78
21762,Female,22,19.08,68.88
21496,Female,28,33.24,61.3
11505,Female,23,19.71,28.45
32457,Male,47,128.8,10.4
44210,Female,35,114.48,64.03
43813,Female,44,75.52,64.53
18265,Male,24,39.21,86.61
41115,Female,41,98.2,86.92
20035,Male,22,31.48,70.89
10076,Female,32,37.72,18.58
37297,Male,55,119.07,8.59
14277,Male,26,39.46,97.44
35781,Male,56,125.52,13.87
16871,Female,21,23.71,77.01
4230,Male,25,23.32,11.79
49030,Female,33,130.71,95.32
168,Male,33,18.8,6.41
14447,Female,29,18.17,71.45
36717,Female,41,89.89,12.1
36165,Female,64,79.28,29.61
14474,Female,23,18.35,68.39
44427,Female,26,92.2,93.9
46117,Female,43,131.27,71.07
30626,Male,45,129.38,4.33
9961,Female,28,35.36,32.97
38723,Female,33,103.23,98.85
28345,Female,58,75.34,2.58
16438,Male,28,26.9,78.31
8854,Male,25,29.38,11.5
17364,Male,21,17.64,70.99
4581,Female,30,36.57,20.43
47304,Male,36,98.55,76.24
44680,Female,25,82.59,89.0
15193,Female,21,19.48,98.72
31448,Male,49,120.91,16.83
5526,Female,32,17.32,36.46
39228,Male,40,133.79,87.29
3468,Female,21,15.85,27.71
15074,Male,27,27.26,77.9
48706,Female,40,70.24,73.69
13610,Male,23,21.25,88.3
18786,Female,27,22.99,76.99
39758,Male,38,76.1,70.58
24217,Male,29,16.82,86.72
33986,Male,58,119.86,38.06
11626,Male,23,34.69,16.15
12137,Male,29,18.31,31.83
12629,Female,29,36.06,80.34
28348,Male,55,96.58,28.99
43512,Female,26,109.15,87.35
5873,Male,23,38.71,23.37
48244,Female,29,123.46,80.33
33982,Female,43,114.15,17.08
31261,Male,54,106.85,31.72
12293,Male,26,27.2,36.02
42287,Female,36,121.42,66.37
13665,Female,27,20.79,73.27
12951,Male,18,36.5,98.31
31757,Male,44,117.75,39.16
14514,Male,18,36.65,61.6
20458,Male,21,22.09,75.19
41547,Male,37,105.34,93.85
851,Male,21,39.31,18.5
34768,Female,52,134.78,10.71
24913,Male,26,21.87,70.07
17970,Male,21,34.46,71.96
28377,Male,68,82.94,39.76
9890,Male,20,20.84,14.55
46456,Female,46,105.64,74.05
38500,Male,36,115.11,96.42
16248,Male,29,21.89,83.79
8787,Male,29,24.32,14.97
35430,Female,37,72.54,11.09
19104,Female,21,29.42,98.64
44143,Female,31,123.81,98.98
14787,Male,27,19.64,95.18
18217,Female,26,26.24,76.58
29737,Female,51,93.97,25.41
18195,Female,28,28.62,77.0
42356,Male,37,81.06,93.32
20186,Male,28,38.29,70.1
38611,Female,40,85.02,85.13
22656,Female,24,35.21,79.11
31786,Male,59,122.51,12.7
36667,Female,69,102.7,27.24
44905,Male,38,86.47,91.12
6080,Male,21,39.31,27.21
15556,Male,23,38.07,85.09
48062,Male,27,96.95,73.33
24408,Male,24,23.45,73.81
44889,Male,42,100.87,76.24
6425,Female,31,25.42,15.65
46203,Male,29,104.55,80.15
42285,Male,28,104.68,70.26
45699,Male,44,75.54,79.84
41461,Female,46,114.69,85.99
28418,Female,38,124.2,20.9
18151,Male,26,21.9,75.95
30624,Female,61,95.68,18.44
3151,Female,18,35.48,4.12
18185,Male,24,15.01,86.29
26731,Male,61,124.88,17.84
12515,Male,18,36.17,81.61
36056,Female,53,114.35,20.76
40833,Female,45,122.29,85.02
34374,Male,64,98.87,21.43
45453,Male,25,84.59,76.7
34308,Male,67,129.06,9.34
46162,Female,27,132.45,77.16
37976,Female,48,88.86,87.7
21233,Male,23,38.23,89.67
20327,Female,18,35.01,65.71
27005,Female,36,75.24,32.92
45594,Female,32,76.36,65.7
25848,Male,36,114.35,31.39
7440,Female,22,17.12,11.27
37341,Female,68,116.1,25.91
10027,Male,22,19.96,8.75
20966,Male,18,28.28,70.99
7285,Male,26,22.75,2.05
30275,Male,48,92.27,29.12
49968,Female,35,133.47,84.33
31159,Female,42,91.51,9.54
15618,Female,21,25.48,82.78
9619,Female,22,31.03,37.55
28873,Male,64,132.43,11.4
37268,Female,65,99.49,25.41
18811,Male,20,25.2,74.34
32954,Female,67,89.44,13.67
29894,Male,62,91.96,18.14
32505,Female,61,133.2,15.89
27732,Male,45,103.56,15.97
31314,Male,46,84.37,14.64
31845,Male,65,106.87,5.24
4274,Male,24,31.99,39.14
47404,Female,39,90.28,95.07
23362,Male,24,25.18,67.04
2323,Male,27,25.26,9.97
14973,Female,20,37.23,66.59
16452,Male,23,23.01,76.19
14546,Male,25,24.16,73.42
19314,Male,28,19.66,97.32
23671,Female,28,35.11,66.57
37050,Male,55,118.11,6.47
45913,Male,27,103.39,92.62
26320,Female,67,135.47,23.23
33922,Male,36,91.21,6.93
6323,Male,33,37.59,22.02
466,Female,25,37.0,26.38
3254,Female,20,15.48,20.58
10987,Male,21,30.56,3.34
14751,Female,19,37.17,81.78
14785,Female,28,16.8,79.78
565,Male,30,19.34,25.86
43127,Female,39,103.07,76.29
12725,Male,18,23.15,84.12
33808,Male,40,76.38,23.67
7299,Male,27,28.19,37.78
25389,Male,64,86.67,27.23
19686,Male,18,33.83,75.97
34489,Female,53,85.05,17.58
37828,Female,44,113.14,71.72
3594,Male,27,15.39,13.41
12401,Male,25,23.64,4.35
29940,Male,59,117.19,6.7
24855,Male,20,39.76,71.45
21776,Male,20,20.17,97.97
38919,Female,25,130.75,95.11
7526,Male,30,27.05,10.59
8902,Male,27,35.16,4.37
24779,Female,25,27.77,71.14
40304,Male,29,117.44,97.09
39666,Female,30,120.29,96.62
31513,Male,36,90.14,23.82
26723,Male,54,121.55,5.78
11905,Female,32,35.56,11.87
32150,Male,57,106.12,23.66
48832,Male,39,101.97,76.41
21258,Male,27,38.1,89.8
43773,Male,28,102.52,67.35
42847,Female,28,115.57,70.97
32749,Male,49,79.69,31.6
34536,Male,64,123.17,33.54
31921,Female,66,72.54,20.55
34537,Female,42,104.82,3.2
9074,Female,29,37.6,1.79
2339,Male,34,34.44,29.81
17027,Male,25,26.64,68.8
20215,Male,20,15.59,71.73
10993,Male,28,29.62,19.86
16340,Male,18,15.34,60.05
49127,Female,30,126.49,71.52
42628,Male,47,120.62,68.73
43377,Male,38,83.37,66.85
7271,Female,20,21.99,34.0
26458,Female,38,127.8,23.94
16282,Male,22,35.74,82.22
8727,Female,24,31.44,13.11
24193,Male,19,21.4,97.23
29728,Female,61,70.59,21.42
1567,Male,20,16.72,19.86
43977,Male,39,125.71,96.12
11754,Male,25,34.6,18.71
37023,Male,46,130.11,15.6
34921,Male,37,73.32,29.01
13366,Male,22,38.45,82.32
37399,Female,67,103.0,38.18
36169,Male,68,136.43,11.44
12426,Female,29,23.9,6.49
645,Female,26,23.26,14.28
1040,Male,23,24.36,32.11
28077,Female,54,74.66,1.49
11215,Male,23,28.16,12.45
333,Female,24,37.04,38.49
6484,Male,32,25.61,36.53
45639,Female,34,129.03,70.11
32733,Female,58,93.65,8.35
8179,Male,33,29.35,23.52
16759,Male,21,38.8,85.62
47722,Male,46,84.66,98.86
33288,Female,45,119.71,18.85
45683,Female,46,130.31,71.21
47934,Female,48,136.39,61.1
35573,Male,58,105.96,32.39
28810,Male,54,94.16,22.61
20362,Female,28,15.87,89.79
4450,Male,27,25.59,37.11
47535,Male,39,105.54,81.88
18204,Female,25,21.1,70.62
18727,Male,28,23.94,83.25
28132,Female,49,79.12,33.75
12916,Male,26,31.37,69.36
46304,Male,38,119.47,72.98
39062,Male,45,73.64,72.58
15510,Male,29,19.61,76.13
16422,Male,20,18.67,71.94
2575,Male,31,30.95,25.52
38351,Male,37,135.01,73.99
34003,Female,52,124.7,18.73
10601,Male,21,19.21,15.88
6937,Male,21,37.32,30.4
34097,Male,54,82.74,21.67
38823,Male,45,75.56,93.23
30889,Female,39,73.81,5.35
1499,Male,28,38.69,9.53
29446,Male,64,90.62,18.2
29518,Female,48,123.21,11.08
32132,Female,61,111.33,6.54
31915,Male,44,136.48,37.73
20538,Male,27,18.22,75.1
31680,Female,46,79.97,10.68
28407,Female,37,74.43,10.61
49271,Female,49,84.22,80.48
47069,Male,39,136.16,87.42
28692,Female,53,100.78,10.9
48330,Female,44,133.02,78.94
41821,Female,45,92.99,62.23
13535,Male,21,38.76,79.35
35459,Female,42,131.35,39.61
4860,Female,21,16.06,38.8
30932,Male,58,102.28,15.14
14075,Male,29,20.56,88.46
39012,Female,37,95.55,80.01
15445,Male,19,19.05,71.34
42645,Male,37,86.56,85.45
42825,Female,43,122.54,97.33
485,Female,31,35.15,31.81
40140,Female,29,83.45,82.54
35249,Female,48,115.94,8.3
47553,Male,48,131.91,78.41
35752,Male,55,100.48,20.16
31135,Female,63,104.0,34.28
19233,Female,24,20.24,67.96
14476,Female,24,24.35,90.32
29801,Male,57,127.01,2.0
31802,Male,65,70.52,38.43
24676,Male,22,39.0,97.29
5237,Male,30,31.94,13.8
28202,Female,62,126.04,16.29
8043,Female,19,35.23,3.66
3768,Female,31,18.76,37.0
31210,Female,54,101.25,5.73
22330,Female,27,38.4,65.4
37278,Female,41,104.42,29.71
29833,Female,47,74.78,4.87
7525,Male,33,25.12,2.9
6808,Male,20,25.85,9.81
11099,Female,34,23.43,30.74
4730,Female,34,26.65,30.24
6770,Male,24,30.77,17.31
23258,Female,23,38.74,70.01
9554,Female,22,29.47,37.43
11911,Female,33,39.64,1.26
25134,Female,50,98.98,8.62
19367,Male,27,22.68,63.62
16003,Male,24,29.81,85.1
1645,Female,19,22.37,14.83
45781,Male,48,93.19,62.09
20135,Female,28,34.26,64.21
28822,Male,39,131.9,39.42
27637,Female,60,129.18,12.41
40658,Female,45,81.81,64.4
3280,Female,18,19.12,23.07
43954,Female,34,73.73,85.31
39538,Female,30,127.35,62.99
44981,Female,31,107.71,79.93
22666,Male,25,18.04,92.16
8249,Female,21,25.48,24.41
16167,Male,25,22.84,72.83
31709,Male,47,126.79,17.28
37418,Female,69,72.82,1.97
38543,Female,46,127.01,93.82
38706,Female,49,129.17,81.1
40565,Male,39,95.53,73.87
26085,Male,54,89.23,25.68
17005,Male,23,29.5,88.13
42437,Female,37,111.43,63.69
6706,Male,34,33.8,6.97
10173,Female,26,16.63,12.9
22086,Female,23,18.56,72.13
48744,Male,49,132.59,66.47
5153,Male,23,24.8,29.23
13060,Female,19,30.4,62.5
17722,Male,21,39.56,82.29
42214,Female,34,129.56,87.94
24802,Female,27,32.82,75.85
20156,Male,21,30.84,85.69
5147,Male,31,35.4,28.63
32730,Female,40,95.16,15.02
49253,Male,27,95.5,67.84
49477,Male,34,103.46,78.06
39443,Female,44,93.37,69.97
43121,Male,40,111.13,95.73
18577,Male,19,39.25,68.15
41585,Male,39,105.96,71.81
35109,Female,46,78.01,36.54
36718,Female,44,102.33,12.23
20617,Female,19,35.21,72.33
17769,Male,20,27.97,79.8
16398,Female,20,38.75,80.0
1233,Female,21,33.36,9.14
40280,Female,39,128.04,94.01
11070,Male,32,30.37,5.13
32394,Male,40,122.43,16.44
9431,Male,18,20.2,8.17
17864,Male,24,27.8,69.93
34418,Female,43,108.0,21.77
44845,Female,41,92.25,68.64
27617,Female,62,73.92,20.57
13035,Male,29,24.15,77.9
1604,Male,18,35.91,39.0
25037,Female,41,71.32,16.83
43369,Male,28,131.65,66.85
8538,Male,30,15.64,31.07
28602,Female,39,124.75,26.33
30645,Male,68,82.31,3.77
37322,Female,69,130.96,33.0
17285,Male,25,28.79,65.14
8376,Female,31,37.38,30.49
32583,Female,44,98.82,12.41
49233,Male,37,124.46,94.74
15351,Male,26,25.28,88.69
42886,Male,44,95.16,93.25
33627,Female,66,91.62,29.63
1537,Female,24,29.25,24.8
42912,Male,38,115.53,75.25
21191,Male,23,16.81,95.32
1182,Male,31,24.95,32.43
6584,Male,24,37.54,18.73
11500,Male,18,20.57,36.34
30781,Female,56,89.75,11.33
10127,Female,22,35.92,22.52
13023,Male,20,17.27,83.11
34213,Female,62,72.18,22.9
48908,Female,26,91.25,74.67
21229,Female,22,34.98,85.03
4456,Male,27,35.06,21.65
8441,Male,23,22.84,21.63
5713,Female,33,26.61,3.97
27663,Male,60,78.31,29.94
19825,Male,28,30.85,84.88
31176,Male,68,120.75,14.36
11710,Male,27,29.55,14.8
15720,Male,29,26.39,65.62
20476,Male,27,32.47,85.58
18425,Female,18,23.9,76.21
9550,Female,19,38.35,9.95
43966,Male,26,133.81,94.32
31207,Female,68,105.6,25.98
12968,Female,18,24.26,69.44
41471,Female,28,75.7,86.08
46711,Female,46,84.8,75.76
9294,Female,32,27.98,32.93
38336,Female,36,96.09,66.85
18615,Female,22,21.51,60.87
38275,Male,26,98.68,63.34
4520,Male,29,28.66,28.4
22110,Female,27,35.75,60.43
42243,Male,40,135.62,62.89
18223,Male,27,34.01,80.26
45396,Female,32,135.62,98.84
4885,Female,20,38.4,32.6
4507,Male,20,19.9,7.51
42664,Male,26,125.67,65.32
25812,Female,69,73.76,34.05
11125,Female,30,17.39,7.97
665,Male,27,22.34,37.34
19131,Male,27,27.14,78.57
40411,Male,41,112.73,71.2
18300,Female,27,29.28,76.59
6685,Male,22,18.55,9.71
502,Female,21,28.18,17.62
28099,Male,49,93.16,39.7
44872,Female,31,125.81,60.04
32651,Female,41,108.47,3.93
41289,Male,30,120.74,98.81
33571,Female,56,93.02,3.01
31893,Male,62,78.62,21.94
49651,Male,25,105.55,67.58
48952,Male,31,77.92,78.29
18088,Female,25,28.38,76.42
11179,Male,27,20.62,22.59
19603,Female,26,18.46,67.1
13252,Female,19,30.85,62.37
16417,Male,27,26.34,73.99
23207,Female,25,27.05,93.55
39881,Female,48,128.39,60.8
39376,Male,48,101.9,72.99
11437,Male,26,18.22,9.26
45270,Female,45,70.78,81.43
29464,Female,39,114.23,12.46
6737,Male,29,29.65,13.44
20687,Female,18,38.85,82.28
17050,Female,25,38.67,87.27
45512,Male,36,93.33,92.77
4845,Female,28,19.93,4.63
3273,Female,31,16.7,5.22
32714,Female,69,136.45,38.64
33178,Female,44,135.95,30.36
49771,Male,41,117.47,94.28
31808,Female,42,128.61,22.11
33270,Female,45,95.88,37.58
16096,Male,18,37.92,98.35
8905,Male,30,34.32,19.78
8407,Female,30,20.87,18.33
5013,Male,29,18.67,28.24
4244,Female,27,36.89,5.23
15419,Female,22,20.12,73.03
41124,Female,26,101.29,70.82
29756,Male,35,132.05,13.64
32164,Female,53,91.71,38.12
31980,Male,67,116.64,13.81
36444,Male,69,107.62,10.38
16482,Female,27,27.16,85.49
1115,Female,33,35.68,2.63
14876,Female,27,30.85,63.1
6267,Female,23,27.24,32.77
39209,Female,35,101.17,90.77
32427,Female,50,89.06,34.3
11918,Female,33,38.01,1.53
23181,Male,27,27.93,84.3
41354,Female,40,115.59,88.81
35149,Female,53,89.34,37.71
30573,Male,50,99.5,12.57
47807,Male,46,78.07,95.83
45286,Female,49,78.79,63.13
42791,Female,43,120.66,73.09
20997,Male,18,18.5,89.28
34299,Male,50,117.23,32.61
22049,Male,22,31.66,90.62
2529,Male,22,18.09,4.94
30519,Male,51,119.94,4.08
29541,Female,53,112.41,31.24
27441,Male,55,77.23,23.21
43855,Male,27,110.22,62.44
26939,Female,42,107.56,20.94
2985,Female,25,28.3,19.64
14774,Male,23,32.18,91.55
27928,Male,67,117.74,38.73
22426,Male,24,33.53,60.7
26390,Male,67,121.12,31.01
42169,Male,44,86.38,80.99
45903,Male,45,102.46,69.18
19186,Male,27,36.79,71.31
18987,Female,25,38.02,98.38
29621,Male,57,103.46,26.65
20561,Female,28,22.88,85.92
35150,Female,59,96.84,26.33
24235,Male,27,16.22,73.83
15434,Female,20,37.38,78.81
2864,Male,26,20.51,34.63
23220,Female,23,23.88,97.3
16663,Male,24,23.14,98.49
15768,Male,25,25.51,92.09
14479,Female,29,28.2,73.46
9956,Male,22,15.07,25.57
31403,Male,57,132.42,38.34
21050,Male,26,24.69,72.06
34970,Male,53,78.15,31.06
24269,Female,19,27.13,87.21
23205,Male,19,37.07,90.62
3378,Female,34,29.47,15.21
1600,Male,19,39.24,18.7
477,Female,18,30.21,20.77
10799,Male,33,25.45,17.58
8640,Female,27,38.03,15.54
22143,Male,29,38.98,91.27
22183,Female,22,29.63,65.91
9933,Female,22,21.14,1.72
21047,Male,23,29.88,85.58
45443,Female,42,102.13,83.42
36232,Female,37,91.53,13.3
43953,Male,40,116.32,75.41
38327,Female,45,104.7,94.76
38593,Female,25,73.94,77.27
17782,Male,24,37.12,69.16
29876,Female,39,78.72,2.12
31071,Female,45,116.57,35.41
22257,Female,28,34.56,93.91
9460,Male,28,30.77,27.33
10666,Female,29,17.14,37.59
8332,Male,19,35.17,19.48
25866,Male,65,96.92,1.72
48002,Female,49,107.18,88.14
17555,Female,19,33.01,79.21
38887,Female,41,133.93,70.26
28591,Male,64,121.6,7.29
15303,Male,25,37.28,91.42
27981,Male,39,109.56,29.75
19594,Male,18,29.54,75.49
11840,Female,26,38.81,35.56
19063,Female,23,23.15,92.51
26701,Male,45,82.36,29.84
39869,Male,49,83.72,61.83
18827,Female,19,38.89,92.42
44783,Female,26,92.81,79.43
13474,Male,26,22.07,77.33
1812,Female,30,29.07,30.73
5577,Male,24,36.21,38.09
13605,Female,28,32.1,95.91
45815,Female,32,75.95,88.25
19288,Male,27,15.56,64.11
45445,Female,33,78.96,82.78
2214,Female,22,19.12,27.88
27631,Female,57,109.0,12.66
43905,Female,45,83.54,97.04
30732,Female,49,135.58,18.74
21256,Male,23,15.18,76.7
22983,Female,19,16.83,95.28
16040,Female,20,19.31,60.11
2673,Female,31,21.71,21.84
29364,Female,48,101.59,1.49
2609,Female,21,22.64,21.19
20497,Male,25,18.45,79.15
47609,Female,42,119.56,81.59
5160,Male,32,18.08,19.39
39382,Male,49,131.24,89.37
35577,Female,53,90.18,36.57
34235,Female,55,136.28,6.96
32778,Male,69,130.32,29.72
11402,Male,32,31.26,9.26
10505,Female,30,30.6,2.37
33527,Male,57,108.38,5.31
41590,Male,37,120.68,73.14
5755,Female,30,24.81,10.4
44771,Female,47,115.34,86.21
22012,Female,26,34.2,97.84
45389,Male,45,92.72,75.93
20938,Male,20,17.84,62.12
21935,Female,25,32.25,72.66
8035,Female,26,15.67,26.83
7127,Female,32,22.32,20.28
47616,Female,29,73.95,93.17
47791,Female,48,123.86,61.41
46123,Female,34,87.39,92.55
35847,Female,58,91.52,25.84
34583,Male,59,105.02,2.18
13083,Male,24,27.63,66.75
40647,Female,31,73.62,72.72
21906,Female,19,18.67,95.2
25239,Female,37,74.61,21.82
35976,Male,56,107.32,20.88
6497,Male,32,39.37,1.56
43694,Male,39,71.81,61.04
33525,Female,37,74.27,5.09
20702,Female,19,33.9,83.04
13313,Male,22,27.61,64.35
10037,Female,26,25.46,22.3
14165,Female,27,16.06,62.88
31155,Female,50,131.89,4.72
24949,Female,21,32.69,95.65
35309,Female,63,71.5,16.31
47764,Male,29,119.58,79.17
32908,Female,52,120.47,31.09
45610,Male,42,125.31,62.1
5254,Male,25,33.72,35.1
19105,Female,21,26.25,94.3
32806,Male,55,102.98,36.43
40517,Female,47,115.07,66.7
3883,Female,26,24.85,29.45
22989,Male,20,27.59,98.06
31225,Female,41,74.99,20.0
3419,Female,21,37.74,8.35
38930,Male,47,133.51,63.04
23542,Female,18,15.34,66.05
26355,Female,62,97.25,9.57
19772,Female,18,31.76,67.55
10190,Male,19,39.07,13.09
44563,Male,30,136.98,67.13
44561,Female,33,133.34,69.03
44945,Male,35,80.06,97.24
5196,Female,22,17.62,28.04
37256,Female,53,131.43,30.14
31611,Male,55,129.15,8.29
2192,Male,23,33.33,4.67
31040,Male,59,107.67,25.98
46777,Female,31,104.3,62.57
7786,Female,28,16.1,29.65
46173,Male,34,87.01,69.93
42979,Female,49,130.8,78.2
48127,Male,25,114.87,87.98
3155,Male,27,34.75,26.59
22796,Male,22,16.15,74.01
29896,Male,57,84.98,6.04
16913,Male,21,18.61,64.91
41043,Male,45,123.51,79.2
42716,Female,35,131.43,98.93
7442,Male,23,23.49,30.24
12849,Female,29,18.75,76.12
12620,Male,24,26.98,73.54
19747,Male,29,16.55,77.27
1423,Male,18,16.28,16.67
26895,Male,40,88.57,19.16
6066,Female,24,26.59,12.77
37617,Female,41,112.15,61.36
37029,Female,45,92.86,3.98
43198,Female,46,96.95,82.05
29229,Female,65,134.99,38.64
29836,Male,67,89.41,14.2
22686,Male,22,20.34,68.2
22342,Female,20,21.8,65.54
45714,Female,47,126.94,64.81
34760,Female,42,99.15,22.09
5216,Male,18,21.81,14.34
48813,Male,37,111.6,88.74
44918,Female,33,77.57,67.0
39365,Female,29,130.89,79.15
47379,Male,43,105.46,96.82
2900,Male,31,21.51,7.9
13308,Female,24,18.14,69.7
18862,Female,18,38.05,95.1
14161,Female,19,15.66,88.7
15154,Female,18,24.0,93.59
2562,Female,25,34.6,33.14
7309,Female,32,24.66,21.52
19224,Female,27,27.79,84.13
39544,Female,38,118.57,68.17
33681,Female,65,124.54,17.35
39098,Male,49,83.45,86.67
44841,Male,43,128.83,69.06
44615,Male,48,98.08,81.59
27192,Female,54,113.85,13.11
17477,Male,23,28.33,78.24
14804,Female,26,28.92,90.89
26838,Female,50,96.98,2.48
10263,Male,19,30.48,31.27
44191,Female,29,106.26,82.12
43279,Male,35,116.68,65.99
30949,Male,41,115.16,28.82
42990,Female,28,73.85,88.12
19710,Male,24,31.94,88.26
28469,Female,53,71.3,13.55
544,Male,24,29.43,35.21
23823,Female,25,30.15,73.57
28067,Female,45,115.83,3.56
34416,Female,47,79.34,7.01
39628,Female,32,90.55,97.83
1164,Male,19,25.86,18.41
29747,Female,50,81.74,22.03
2211,Female,19,37.16,33.68
23002,Female,25,38.29,94.35
32301,Male,65,107.55,15.36
46321,Female,40,81.53,73.48
28828,Female,59,130.36,4.45
44405,Male,42,72.74,67.54
18199,Male,28,37.57,72.73
1902,Female,31,23.49,29.04
37461,Female,51,94.38,28.07
17693,Male,25,17.29,85.84
28201,Female,64,92.23,4.39
24783,Male,29,39.47,76.94
28969,Male,36,77.89,23.66
38889,Male,47,84.74,73.29
35969,Male,59,90.24,10.99
30876,Male,66,112.04,11.72
38949,Female,46,131.44,93.06
15360,Male,19,22.96,86.93
42752,Male,37,70.18,74.35
44470,Male,36,86.68,72.05
19715,Male,29,36.51,74.65
11608,Male,28,34.69,37.05
36168,Male,55,97.01,12.02
35572,Male,65,72.16,24.64
30442,Male,57,94.54,5.5
39647,Male,48,134.08,70.45
45247,Male,28,84.51,79.19
10435,Female,23,38.58,32.61
45592,Male,47,128.26,83.04
33541,Male,51,124.48,10.57
4163,Female,25,15.79,31.16
24262,Male,26,15.53,80.05
27619,Female,49,135.66,2.36
17467,Male,21,38.01,94.52
2442,Male,34,32.37,18.22
6212,Female,23,24.03,1.76
16369,Female,28,37.25,75.27
6897,Male,19,29.28,36.66
27591,Male,36,74.06,11.62
27722,Female,51,93.6,7.39
6401,Male,24,29.65,9.19
46283,Male,37,111.91,61.27
30128,Female,37,105.9,9.88
19028,Male,20,25.11,72.2
33822,Male,49,103.97,18.68
32757,Male,40,79.8,36.47
47478,Female,29,76.81,82.65
31633,Female,54,81.13,10.82
18559,Female,23,29.77,66.68
16626,Female,27,17.27,92.82
17532,Male,28,24.91,88.9
37648,Female,39,119.51,93.47
33396,Female,62,80.42,36.02
17828,Male,23,21.63,72.1
14428,Female,24,33.49,66.29
1006,Male,25,20.77,36.71
5489,Female,34,38.55,18.0
45616,Female,36,126.9,76.84
17407,Female,28,39.49,84.37
455,Male,34,33.42,34.65
