CustomerID,Gender,Age,Annual_Income_k,Spending_Score,KMeans_Cluster,DBSCAN_Cluster,Income_Category,Spending_Category,Age_Group,Customer_Value
49515,Male,28,77.54,98.99,2,2,Medium,High,Adult,88.265
21725,Male,26,22.11,86.9,1,3,Low,High,Adult,54.505
25925,Male,44,93.28,24.12,0,0,High,Low,Middle-aged,58.7
41390,Male,44,101.16,83.07,2,2,High,High,Middle-aged,92.115
4773,Male,25,22.4,35.57,3,1,Low,Medium,Young,28.985
35205,Male,43,102.2,28.08,0,0,High,Low,Middle-aged,65.14
27879,Female,56,84.77,21.78,0,0,High,Low,Middle-aged,53.275
5875,Female,19,29.67,13.86,3,1,Low,Low,Young,21.765
17805,Female,22,32.07,60.52,1,3,Low,Medium,Young,46.295
34224,Female,51,84.01,16.37,0,0,High,Low,Middle-aged,50.190000000000005
7842,Male,18,27.22,18.26,3,1,Low,Low,Young,22.740000000000002
15923,Female,18,22.75,71.53,1,3,Low,High,Young,47.14
28367,Male,43,99.15,6.18,0,0,High,Low,Middle-aged,52.665000000000006
12084,Female,33,36.1,38.36,3,1,Low,Medium,Adult,37.230000000000004
20034,Female,19,31.75,69.69,1,3,Low,High,Young,50.72
14488,Male,19,24.62,81.76,1,3,Low,High,Young,53.190000000000005
20819,Female,21,34.23,81.88,1,3,Low,High,Young,58.05499999999999
37518,Female,42,95.22,94.2,2,2,High,High,Middle-aged,94.71000000000001
44236,Female,37,94.83,96.18,2,2,High,High,Adult,95.505
48651,Female,30,107.56,78.14,2,2,High,High,Adult,92.85
36236,Male,54,91.7,11.52,0,0,High,Low,Middle-aged,51.61
21070,Male,20,25.11,92.13,1,3,Low,High,Young,58.62
9524,Male,19,38.44,5.69,3,1,Low,Low,Young,22.064999999999998
32756,Male,46,89.87,21.98,0,0,High,Low,Middle-aged,55.925000000000004
12054,Female,29,30.72,6.92,3,1,Low,Low,Adult,18.82
23594,Male,27,30.84,77.15,1,3,Low,High,Adult,53.995000000000005
8038,Male,32,35.62,6.76,3,1,Low,Low,Adult,21.189999999999998
46977,Male,45,91.05,78.74,2,2,High,High,Middle-aged,84.895
16400,Male,20,28.65,60.98,1,3,Low,Medium,Young,44.815
45786,Male,45,96.99,70.28,2,2,High,High,Middle-aged,83.63499999999999
34616,Female,36,85.53,29.06,0,0,High,Low,Adult,57.295
7625,Female,21,25.77,16.21,3,1,Low,Low,Young,20.990000000000002
13662,Female,22,31.83,80.63,1,3,Low,High,Young,56.23
37737,Female,45,87.65,81.97,2,2,High,High,Middle-aged,84.81
26542,Female,66,117.66,15.55,0,0,High,Low,Senior,66.605
13268,Female,27,17.0,72.45,1,3,Low,High,Adult,44.725
18083,Male,28,39.46,61.18,1,3,Low,Medium,Adult,50.32
48086,Female,27,111.09,75.4,2,2,High,High,Adult,93.245
42768,Female,36,73.02,98.88,2,2,Medium,High,Adult,85.94999999999999
4071,Male,25,30.72,6.72,3,1,Low,Low,Young,18.72
16287,Female,20,39.92,74.02,1,3,Low,High,Young,56.97
1119,Male,24,30.89,25.56,3,1,Low,Low,Young,28.225
10075,Female,24,32.74,36.34,3,1,Low,Medium,Young,34.540000000000006
11374,Male,26,30.33,37.14,3,1,Low,Medium,Adult,33.735
32685,Male,39,75.59,22.23,0,0,Medium,Low,Adult,48.910000000000004
46434,Female,31,105.81,81.62,2,2,High,High,Adult,93.715
25350,Male,39,107.04,12.75,0,0,High,Low,Adult,59.895
6716,Male,22,24.88,36.07,3,1,Low,Medium,Young,30.475
34568,Male,45,136.65,29.89,0,0,High,Low,Middle-aged,83.27000000000001
1031,Female,23,35.96,15.09,3,1,Low,Low,Young,25.525
22754,Female,20,27.35,81.86,1,3,Low,High,Young,54.605000000000004
11762,Female,24,15.87,11.43,3,1,Low,Low,Young,13.649999999999999
35897,Female,38,86.53,39.48,0,0,High,Medium,Adult,63.004999999999995
14493,Female,26,30.64,83.41,1,3,Low,High,Adult,57.025
25086,Female,35,118.48,7.04,0,0,High,Low,Adult,62.760000000000005
20396,Female,23,26.18,64.59,1,3,Low,Medium,Young,45.385000000000005
4814,Female,21,34.72,6.56,3,1,Low,Low,Young,20.64
8995,Female,27,16.12,14.88,3,1,Low,Low,Adult,15.5
49692,Female,48,89.02,63.13,2,2,High,Medium,Middle-aged,76.075
21375,Female,23,16.71,77.96,1,3,Low,High,Young,47.334999999999994
30243,Male,41,131.81,3.58,0,0,High,Low,Middle-aged,67.69500000000001
47579,Female,46,116.38,87.9,2,2,High,High,Middle-aged,102.14
1165,Female,34,27.52,26.15,3,1,Low,Low,Adult,26.835
24811,Male,26,26.1,63.17,1,3,Low,Medium,Adult,44.635000000000005
21110,Male,29,36.75,68.3,1,3,Low,High,Adult,52.525
3698,Female,34,27.68,39.84,3,1,Low,Medium,Adult,33.760000000000005
11439,Female,19,32.7,36.67,3,1,Low,Medium,Young,34.685
4470,Female,31,27.86,24.29,3,1,Low,Low,Adult,26.075
9808,Female,23,18.12,8.47,3,1,Low,Low,Young,13.295000000000002
47768,Male,41,128.41,86.25,2,2,High,High,Middle-aged,107.33
6749,Female,22,21.3,1.87,3,1,Low,Low,Young,11.585
49185,Female,45,71.61,83.69,2,2,Medium,High,Middle-aged,77.65
17379,Male,25,20.16,90.32,1,3,Low,High,Young,55.239999999999995
36885,Female,39,94.02,35.78,0,0,High,Medium,Adult,64.9
13357,Female,27,27.19,82.37,1,3,Low,High,Adult,54.78
32405,Male,49,89.21,37.34,0,0,High,Medium,Middle-aged,63.275
42455,Male,46,109.87,88.24,2,2,High,High,Middle-aged,99.055
46066,Male,47,88.06,98.19,2,2,High,High,Middle-aged,93.125
11539,Female,27,18.57,16.31,3,1,Low,Low,Adult,17.439999999999998
2009,Female,32,29.16,30.77,3,1,Low,Low,Adult,29.965
3222,Female,19,22.2,13.64,3,1,Low,Low,Young,17.92
44997,Female,34,94.04,60.46,2,2,High,Medium,Adult,77.25
18763,Male,27,29.14,75.94,1,3,Low,High,Adult,52.54
14166,Male,29,28.01,78.49,1,3,Low,High,Adult,53.25
40684,Male,49,117.92,96.59,2,2,High,High,Middle-aged,107.255
25081,Female,47,79.21,24.64,0,0,Medium,Low,Middle-aged,51.925
1823,Male,22,15.73,25.11,3,1,Low,Low,Young,20.42
44662,Female,39,110.73,95.77,2,2,High,High,Adult,103.25
6849,Female,20,16.62,20.71,3,1,Low,Low,Young,18.665
12636,Female,18,24.65,70.16,1,3,Low,High,Young,47.405
37669,Male,34,72.71,80.9,2,2,Medium,High,Adult,76.805
6096,Male,29,37.45,5.18,3,1,Low,Low,Adult,21.315
39249,Male,45,76.63,66.09,2,2,Medium,High,Middle-aged,71.36
10578,Male,20,39.82,12.76,3,1,Low,Low,Young,26.29
31075,Female,49,99.15,17.36,0,0,High,Low,Middle-aged,58.255
29113,Female,39,136.27,14.4,0,0,High,Low,Adult,75.33500000000001
10193,Male,31,20.08,36.03,3,1,Low,Medium,Adult,28.055
315,Male,26,19.66,31.4,3,1,Low,Low,Adult,25.53
11450,Male,18,18.51,14.08,3,1,Low,Low,Young,16.295
30746,Male,42,88.94,17.17,0,0,High,Low,Middle-aged,53.055
29703,Male,45,70.07,28.63,0,0,Medium,Low,Middle-aged,49.349999999999994
27659,Male,60,98.49,36.68,0,0,High,Medium,Middle-aged,67.585
23686,Male,23,34.77,78.28,1,3,Low,High,Young,56.525000000000006
28376,Male,61,106.28,15.68,0,0,High,Low,Senior,60.980000000000004
3086,Male,24,15.08,10.57,3,1,Low,Low,Young,12.825
49372,Female,45,130.1,74.64,2,2,High,High,Middle-aged,102.37
3752,Female,27,36.69,15.29,3,1,Low,Low,Adult,25.99
5049,Female,34,32.34,35.96,3,1,Low,Medium,Adult,34.150000000000006
29187,Male,37,132.66,23.63,0,0,High,Low,Adult,78.145
30709,Male,53,91.26,27.19,0,0,High,Low,Middle-aged,59.225
20147,Female,24,34.07,74.79,1,3,Low,High,Young,54.43000000000001
32250,Male,48,98.18,15.97,0,0,High,Low,Middle-aged,57.075
4970,Male,27,19.31,23.22,3,1,Low,Low,Adult,21.265
30526,Female,40,93.98,15.15,0,0,High,Low,Adult,54.565000000000005
18495,Male,21,24.87,66.31,1,3,Low,High,Young,45.59
38065,Female,44,97.91,87.04,2,2,High,High,Middle-aged,92.475
41837,Female,42,95.55,90.4,2,2,High,High,Middle-aged,92.975
32753,Male,59,90.23,11.91,0,0,High,Low,Middle-aged,51.07
20074,Male,19,19.64,89.87,1,3,Low,High,Young,54.755
26274,Male,67,114.76,11.86,0,0,High,Low,Senior,63.31
13650,Male,20,28.49,97.86,1,3,Low,High,Young,63.175
25534,Male,55,80.99,32.31,0,0,High,Low,Middle-aged,56.65
17522,Female,24,38.1,91.56,1,3,Low,High,Young,64.83
25481,Female,36,136.16,36.85,0,0,High,Medium,Adult,86.505
48235,Female,27,98.11,75.42,2,2,High,High,Adult,86.765
48788,Female,27,115.81,71.26,2,2,High,High,Adult,93.535
32390,Male,65,136.84,7.5,0,0,High,Low,Senior,72.17
5087,Female,21,16.33,24.77,3,1,Low,Low,Young,20.549999999999997
17253,Male,27,34.33,70.8,1,3,Low,High,Adult,52.565
4040,Male,27,29.99,13.95,3,1,Low,Low,Adult,21.97
18387,Female,18,16.17,83.6,1,3,Low,High,Young,49.885
4247,Male,28,15.56,28.95,3,1,Low,Low,Adult,22.255
18628,Female,24,33.01,79.4,1,3,Low,High,Young,56.205
880,Male,20,20.13,19.84,3,1,Low,Low,Young,19.985
23299,Male,26,25.68,61.02,1,3,Low,Medium,Adult,43.35
29753,Male,53,84.11,24.25,0,0,High,Low,Middle-aged,54.18
30173,Female,36,97.49,25.22,0,0,High,Low,Adult,61.355
28560,Female,36,82.47,1.17,0,0,High,Low,Adult,41.82
18864,Male,28,16.39,78.37,1,3,Low,High,Adult,47.38
43344,Male,28,98.31,63.53,2,2,High,Medium,Adult,80.92
34211,Male,46,120.66,16.9,0,0,High,Low,Middle-aged,68.78
26084,Male,47,132.78,39.21,0,0,High,Medium,Middle-aged,85.995
1942,Female,32,20.77,12.36,3,1,Low,Low,Adult,16.564999999999998
22226,Male,23,33.12,95.14,1,3,Low,High,Young,64.13
44692,Female,42,104.87,89.67,2,2,High,High,Middle-aged,97.27000000000001
43240,Female,39,119.15,60.97,2,2,High,Medium,Adult,90.06
23860,Male,28,25.66,79.7,1,3,Low,High,Adult,52.68
14159,Male,26,20.93,65.23,1,3,Low,Medium,Adult,43.08
33876,Female,42,89.63,11.39,0,0,High,Low,Middle-aged,50.51
48105,Female,47,95.31,77.32,2,2,High,High,Middle-aged,86.315
23450,Male,25,29.74,87.19,1,3,Low,High,Young,58.464999999999996
6624,Female,22,34.74,12.52,3,1,Low,Low,Young,23.630000000000003
38265,Female,33,128.37,92.61,2,2,High,High,Adult,110.49000000000001
26242,Female,44,99.46,19.03,0,0,High,Low,Middle-aged,59.245
47592,Male,49,95.96,87.11,2,2,High,High,Middle-aged,91.535
24156,Male,26,17.26,64.74,1,3,Low,Medium,Adult,41.0
32059,Female,48,74.2,21.82,0,0,Medium,Low,Middle-aged,48.010000000000005
9332,Female,27,35.51,2.16,3,1,Low,Low,Adult,18.835
43565,Male,36,79.57,69.1,2,2,Medium,High,Adult,74.335
3494,Female,25,15.6,30.8,3,1,Low,Low,Young,23.2
4879,Female,34,35.8,17.43,3,1,Low,Low,Adult,26.615
47063,Female,36,128.93,80.46,2,2,High,High,Adult,104.695
999,Female,32,26.32,38.0,3,1,Low,Medium,Adult,32.16
37087,Female,65,83.28,15.22,0,0,High,Low,Senior,49.25
36438,Female,61,85.99,26.1,0,0,High,Low,Senior,56.045
34750,Male,56,123.24,21.35,0,0,High,Low,Middle-aged,72.295
28617,Female,43,133.9,5.94,0,0,High,Low,Middle-aged,69.92
37096,Female,52,97.39,24.29,0,0,High,Low,Middle-aged,60.84
22811,Male,21,38.11,70.67,1,3,Low,High,Young,54.39
7143,Male,21,21.94,21.73,3,1,Low,Low,Young,21.835
21559,Male,24,37.37,97.67,1,3,Low,High,Young,67.52
9936,Female,19,26.19,39.46,3,1,Low,Medium,Young,32.825
4789,Female,22,37.94,29.3,3,1,Low,Low,Young,33.62
30511,Female,65,131.06,31.45,0,0,High,Low,Senior,81.255
31190,Female,46,113.28,10.35,0,0,High,Low,Middle-aged,61.815
20084,Male,26,19.98,97.33,1,3,Low,High,Adult,58.655
10824,Male,23,24.16,31.76,3,1,Low,Low,Young,27.96
673,Male,31,16.28,11.05,3,1,Low,Low,Adult,13.665000000000001
15595,Female,29,19.22,97.03,1,3,Low,High,Adult,58.125
43049,Female,37,100.59,66.74,2,2,High,High,Adult,83.66499999999999
21912,Male,28,25.53,63.04,1,3,Low,Medium,Adult,44.285
11869,Male,21,39.23,36.64,3,1,Low,Medium,Young,37.935
34691,Female,64,107.61,33.83,0,0,High,Medium,Senior,70.72
11322,Male,22,23.08,37.04,3,1,Low,Medium,Young,30.06
44212,Male,25,92.72,71.74,2,2,High,High,Young,82.22999999999999
24615,Female,27,26.0,96.45,1,3,Low,High,Adult,61.225
12006,Male,23,22.36,12.52,3,1,Low,Low,Young,17.439999999999998
3940,Female,32,31.54,34.07,3,1,Low,Medium,Adult,32.805
4614,Male,27,22.04,9.2,3,1,Low,Low,Adult,15.62
36760,Female,57,118.55,26.43,0,0,High,Low,Middle-aged,72.49
31459,Female,55,114.25,6.8,0,0,High,Low,Middle-aged,60.525
44953,Male,31,94.73,70.79,2,2,High,High,Adult,82.76
4348,Male,18,35.18,15.97,3,1,Low,Low,Young,25.575
39328,Female,33,78.0,80.64,2,2,Medium,High,Adult,79.32
49923,Male,40,131.67,71.12,2,2,High,High,Adult,101.395
22394,Female,21,24.22,68.92,1,3,Low,High,Young,46.57
3157,Female,22,18.84,8.02,3,1,Low,Low,Young,13.43
29918,Female,39,105.4,5.24,0,0,High,Low,Adult,55.32
37224,Female,69,97.97,10.81,0,0,High,Low,Senior,54.39
13479,Male,26,34.37,95.05,1,3,Low,High,Adult,64.71
13872,Male,21,37.49,85.87,1,3,Low,High,Young,61.68000000000001
38556,Female,38,75.5,71.86,2,2,Medium,High,Adult,73.68
25330,Female,65,103.27,14.07,0,0,High,Low,Senior,58.67
44685,Female,39,122.94,84.5,2,2,High,High,Adult,103.72
986,Male,31,37.92,28.54,3,1,Low,Low,Adult,33.230000000000004
37140,Male,60,115.92,37.82,0,0,High,Medium,Middle-aged,76.87
35034,Female,59,83.14,37.36,0,0,High,Medium,Middle-aged,60.25
23731,Male,27,31.2,79.55,1,3,Low,High,Adult,55.375
7531,Female,30,21.4,25.68,3,1,Low,Low,Adult,23.54
44395,Male,28,76.54,71.0,2,2,Medium,High,Adult,73.77000000000001
32949,Male,59,108.36,15.08,0,0,High,Low,Middle-aged,61.72
30878,Female,61,112.45,5.02,0,0,High,Low,Senior,58.735
29931,Female,49,105.85,5.14,0,0,High,Low,Middle-aged,55.495
23416,Female,27,26.18,84.54,1,3,Low,High,Adult,55.36
6060,Female,24,31.65,8.06,3,1,Low,Low,Young,19.855
23680,Male,27,23.68,85.0,1,3,Low,High,Adult,54.34
15941,Female,18,29.78,92.85,1,3,Low,High,Young,61.315
6949,Female,24,29.4,28.34,3,1,Low,Low,Young,28.869999999999997
30096,Male,51,117.71,31.56,0,0,High,Low,Middle-aged,74.63499999999999
41340,Female,43,88.99,98.9,2,2,High,High,Middle-aged,93.945
49599,Male,46,99.43,62.08,2,2,High,Medium,Middle-aged,80.755
33184,Female,49,105.33,24.89,0,0,High,Low,Middle-aged,65.11
16581,Male,24,18.6,98.97,1,3,Low,High,Young,58.785
1389,Female,34,27.58,32.06,3,1,Low,Low,Adult,29.82
21351,Female,24,17.03,75.61,1,3,Low,High,Young,46.32
49751,Male,33,70.36,86.01,2,2,Medium,High,Adult,78.185
34432,Male,59,115.59,13.19,0,0,High,Low,Middle-aged,64.39
24455,Female,25,35.18,66.42,1,3,Low,High,Young,50.8
40360,Female,42,71.99,82.71,2,2,Medium,High,Middle-aged,77.35
18578,Female,20,38.05,93.72,1,3,Low,High,Young,65.88499999999999
33452,Female,58,80.48,8.18,0,0,High,Low,Middle-aged,44.33
47853,Female,49,107.96,79.95,2,2,High,High,Middle-aged,93.955
5,Male,29,30.29,1.28,3,1,Low,Low,Adult,15.785
29183,Female,58,121.45,20.65,0,0,High,Low,Middle-aged,71.05
8231,Male,28,26.02,37.73,3,1,Low,Medium,Adult,31.875
5947,Female,33,33.73,34.47,3,1,Low,Medium,Adult,34.099999999999994
7823,Male,34,34.06,9.13,3,1,Low,Low,Adult,21.595000000000002
19487,Female,18,25.66,63.96,1,3,Low,Medium,Young,44.81
15385,Male,27,30.66,84.13,1,3,Low,High,Adult,57.394999999999996
41100,Female,41,112.83,82.75,2,2,High,High,Middle-aged,97.78999999999999
18184,Female,28,24.93,98.34,1,3,Low,High,Adult,61.635000000000005
27162,Male,44,132.16,35.21,0,0,High,Medium,Middle-aged,83.685
11646,Male,27,35.45,24.46,3,1,Low,Low,Adult,29.955000000000002
24391,Female,22,28.84,75.92,1,3,Low,High,Young,52.38
4851,Male,23,38.05,7.91,3,1,Low,Low,Young,22.979999999999997
47436,Male,41,102.21,82.43,2,2,High,High,Middle-aged,92.32
42207,Female,48,126.02,69.59,2,2,High,High,Middle-aged,97.805
45341,Male,44,107.53,82.16,2,2,High,High,Middle-aged,94.845
28170,Female,53,102.69,14.9,0,0,High,Low,Middle-aged,58.795
3420,Male,22,18.27,10.45,3,1,Low,Low,Young,14.36
42591,Male,35,132.87,65.3,2,2,High,Medium,Adult,99.08500000000001
38735,Male,34,107.71,78.67,2,2,High,High,Adult,93.19
36720,Male,64,77.46,18.49,0,0,Medium,Low,Senior,47.974999999999994
29498,Female,47,107.77,35.29,0,0,High,Medium,Middle-aged,71.53
4363,Female,21,35.19,6.27,3,1,Low,Low,Young,20.729999999999997
4029,Female,30,18.77,11.87,3,1,Low,Low,Adult,15.32
3427,Female,25,22.2,35.68,3,1,Low,Medium,Young,28.939999999999998
20269,Male,26,33.14,61.33,1,3,Low,Medium,Adult,47.235
20058,Female,18,36.44,64.86,1,3,Low,Medium,Young,50.65
11479,Male,30,34.1,38.49,3,1,Low,Medium,Adult,36.295
47945,Male,42,128.53,66.0,2,2,High,Medium,Middle-aged,97.265
29393,Female,37,80.21,7.95,0,0,High,Low,Adult,44.08
29047,Male,53,99.79,1.65,0,0,High,Low,Middle-aged,50.720000000000006
8565,Male,25,21.29,33.01,3,1,Low,Medium,Young,27.15
39507,Female,26,89.57,97.96,2,2,High,High,Adult,93.76499999999999
49805,Female,39,119.14,76.58,2,2,High,High,Adult,97.86
25450,Female,61,73.09,27.86,0,0,Medium,Low,Senior,50.475
34922,Male,55,93.35,23.93,0,0,High,Low,Middle-aged,58.64
30478,Male,69,71.75,4.53,0,0,Medium,Low,Senior,38.14
13520,Female,22,25.23,63.02,1,3,Low,Medium,Young,44.125
34008,Male,52,93.92,8.24,0,0,High,Low,Middle-aged,51.08
21316,Female,26,15.58,61.44,1,3,Low,Medium,Adult,38.51
42425,Female,45,115.45,93.42,2,2,High,High,Middle-aged,104.435
48901,Female,41,78.49,94.93,2,2,Medium,High,Middle-aged,86.71000000000001
47633,Female,34,126.06,78.08,2,2,High,High,Adult,102.07
49789,Female,29,136.29,94.71,2,2,High,High,Adult,115.5
44232,Male,35,128.86,66.96,2,2,High,High,Adult,97.91
10724,Female,25,29.71,35.53,3,1,Low,Medium,Young,32.620000000000005
13155,Female,20,16.26,97.38,1,3,Low,High,Young,56.82
13763,Female,29,20.89,95.69,1,3,Low,High,Adult,58.29
42812,Male,49,76.37,62.89,2,2,Medium,Medium,Middle-aged,69.63
30804,Male,62,88.1,16.86,0,0,High,Low,Senior,52.48
36261,Male,36,117.74,12.35,0,0,High,Low,Adult,65.045
21437,Male,26,17.1,73.44,1,3,Low,High,Adult,45.269999999999996
25971,Male,48,125.74,16.92,0,0,High,Low,Middle-aged,71.33
32204,Female,36,78.04,37.96,2,0,Medium,Medium,Adult,58.0
7181,Female,21,30.94,7.38,3,1,Low,Low,Young,19.16
41281,Female,42,114.06,94.27,2,2,High,High,Middle-aged,104.16499999999999
28087,Male,48,110.19,37.79,0,0,High,Medium,Middle-aged,73.99
13702,Female,27,27.99,77.1,1,3,Low,High,Adult,52.544999999999995
1004,Female,21,16.96,29.88,3,1,Low,Low,Young,23.42
9059,Female,34,35.49,19.25,3,1,Low,Low,Adult,27.37
44235,Female,47,127.46,72.59,2,2,High,High,Middle-aged,100.025
25675,Female,53,71.51,14.72,0,0,Medium,Low,Middle-aged,43.115
45056,Male,32,91.96,60.59,2,2,High,Medium,Adult,76.275
35144,Male,48,90.01,14.28,0,0,High,Low,Middle-aged,52.145
38163,Female,35,93.05,91.21,2,2,High,High,Adult,92.13
22477,Female,28,17.49,84.49,1,3,Low,High,Adult,50.989999999999995
23007,Male,18,18.88,68.75,1,3,Low,High,Young,43.815
45344,Female,27,81.43,97.24,2,2,High,High,Adult,89.33500000000001
36128,Male,68,106.18,24.24,0,0,High,Low,Senior,65.21000000000001
49710,Male,31,82.6,62.46,2,2,High,Medium,Adult,72.53
13099,Female,26,22.29,91.16,1,3,Low,High,Adult,56.724999999999994
37196,Male,53,135.98,18.4,0,0,High,Low,Middle-aged,77.19
4108,Female,32,18.67,23.35,3,1,Low,Low,Adult,21.01
41336,Female,45,78.31,81.91,2,2,Medium,High,Middle-aged,80.11
25223,Female,56,97.02,27.44,0,0,High,Low,Middle-aged,62.23
35840,Female,68,100.21,32.9,0,0,High,Low,Senior,66.55499999999999
29719,Female,40,82.9,16.24,0,0,High,Low,Adult,49.57
46953,Male,31,99.15,81.92,2,2,High,High,Adult,90.535
29828,Female,36,106.39,3.82,0,0,High,Low,Adult,55.105
17543,Male,27,23.04,68.17,1,3,Low,High,Adult,45.605000000000004
24916,Female,22,17.42,75.49,1,3,Low,High,Young,46.455
4514,Female,28,18.24,33.88,3,1,Low,Medium,Adult,26.060000000000002
19937,Female,21,23.51,82.72,1,3,Low,High,Young,53.115
46525,Female,45,70.58,95.65,2,2,Medium,High,Middle-aged,83.11500000000001
24511,Male,21,26.13,95.85,1,3,Low,High,Young,60.989999999999995
27442,Female,43,133.21,6.16,0,0,High,Low,Middle-aged,69.685
12002,Male,21,24.24,6.02,3,1,Low,Low,Young,15.129999999999999
23354,Male,24,19.86,78.67,1,3,Low,High,Young,49.265
27293,Male,64,78.5,25.99,0,0,Medium,Low,Senior,52.245
34204,Female,66,102.3,29.7,0,0,High,Low,Senior,66.0
12148,Female,20,35.65,37.9,3,1,Low,Medium,Young,36.775
15292,Male,27,34.91,67.66,1,3,Low,High,Adult,51.285
46880,Female,41,96.72,86.87,2,2,High,High,Middle-aged,91.795
8691,Male,32,32.0,10.5,3,1,Low,Low,Adult,21.25
12654,Male,25,37.18,69.68,1,3,Low,High,Young,53.43000000000001
31470,Female,65,113.76,29.04,0,0,High,Low,Senior,71.4
2955,Male,33,19.18,2.11,3,1,Low,Low,Adult,10.645
3004,Female,21,35.35,31.3,3,1,Low,Low,Young,33.325
15814,Female,27,24.41,68.5,1,3,Low,High,Adult,46.455
6657,Male,20,24.97,23.6,3,1,Low,Low,Young,24.285
12774,Female,21,36.46,80.2,1,3,Low,High,Young,58.33
39531,Female,42,79.63,88.78,2,2,Medium,High,Middle-aged,84.205
34408,Male,37,100.29,3.9,0,0,High,Low,Adult,52.095000000000006
8837,Female,23,27.54,7.52,3,1,Low,Low,Young,17.53
14618,Female,26,24.84,87.34,1,3,Low,High,Adult,56.09
22836,Male,24,27.14,64.06,1,3,Low,Medium,Young,45.6
15981,Male,24,38.87,73.9,1,3,Low,High,Young,56.385000000000005
37916,Male,37,71.47,98.7,2,2,Medium,High,Adult,85.08500000000001
1571,Male,23,39.41,38.23,3,1,Low,Medium,Young,38.81999999999999
35908,Female,37,85.91,31.06,0,0,High,Low,Adult,58.485
26090,Male,55,84.54,16.89,0,0,High,Low,Middle-aged,50.715
20914,Male,20,36.89,74.25,1,3,Low,High,Young,55.57
9958,Male,25,31.57,3.45,3,1,Low,Low,Young,17.51
18276,Female,29,23.36,63.09,1,3,Low,Medium,Adult,43.225
15432,Female,29,20.04,81.85,1,3,Low,High,Adult,50.94499999999999
23494,Male,23,38.07,75.73,1,3,Low,High,Young,56.900000000000006
15790,Male,20,39.48,65.14,1,3,Low,Medium,Young,52.31
35780,Male,53,113.96,27.13,0,0,High,Low,Middle-aged,70.545
11981,Female,19,29.44,34.79,3,1,Low,Medium,Young,32.115
44906,Male,47,136.04,93.34,2,2,High,High,Middle-aged,114.69
35763,Female,59,80.15,7.99,0,0,High,Low,Middle-aged,44.07
27093,Female,68,121.69,26.59,0,0,High,Low,Senior,74.14
46835,Male,46,73.5,74.26,2,2,Medium,High,Middle-aged,73.88
33438,Male,50,92.36,36.35,0,0,High,Medium,Middle-aged,64.355
47381,Male,44,108.39,85.54,2,2,High,High,Middle-aged,96.965
1591,Male,34,31.16,18.88,3,1,Low,Low,Adult,25.02
26756,Male,48,134.91,27.92,0,0,High,Low,Middle-aged,81.41499999999999
21759,Female,24,39.69,95.32,1,3,Low,High,Young,67.505
3002,Male,18,28.87,8.13,3,1,Low,Low,Young,18.5
44112,Female,46,115.14,91.38,2,2,High,High,Middle-aged,103.25999999999999
43520,Male,39,125.78,68.29,2,2,High,High,Adult,97.035
629,Male,20,32.35,20.99,3,1,Low,Low,Young,26.67
20737,Female,29,17.53,79.97,1,3,Low,High,Adult,48.75
11903,Female,30,22.22,36.55,3,1,Low,Medium,Adult,29.384999999999998
6367,Male,22,17.7,32.84,3,1,Low,Low,Young,25.270000000000003
17133,Male,18,15.51,73.15,1,3,Low,High,Young,44.330000000000005
9479,Female,27,22.4,4.0,3,1,Low,Low,Adult,13.2
41871,Female,33,133.14,82.23,2,2,High,High,Adult,107.685
12933,Male,25,15.6,65.92,1,3,Low,Medium,Young,40.76
13642,Female,25,23.32,79.97,1,3,Low,High,Young,51.644999999999996
19627,Male,27,21.86,60.06,1,3,Low,Medium,Adult,40.96
9952,Female,29,21.39,24.31,3,1,Low,Low,Adult,22.85
28963,Female,64,96.6,26.0,0,0,High,Low,Senior,61.3
28446,Female,63,115.87,6.06,0,0,High,Low,Senior,60.965
19699,Female,26,21.0,69.51,1,3,Low,High,Adult,45.255
44224,Male,42,111.98,96.34,2,2,High,High,Middle-aged,104.16
2997,Female,20,30.57,26.46,3,1,Low,Low,Young,28.515
13638,Male,22,17.77,89.71,1,3,Low,High,Young,53.739999999999995
22471,Female,29,27.46,94.84,1,3,Low,High,Adult,61.150000000000006
36087,Female,59,121.24,5.55,0,0,High,Low,Middle-aged,63.394999999999996
28918,Female,36,94.22,21.02,0,0,High,Low,Adult,57.62
17650,Female,18,19.04,80.79,1,3,Low,High,Young,49.915000000000006
27956,Female,54,122.72,20.36,0,0,High,Low,Middle-aged,71.53999999999999
